Sensor,R2_Test,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind12,0.9615500091857128,0.5087820029804104,0.0627538535779854,3.8693940340859196,3.378707626331284,0.3057644095001203,0.21720007318362128,0.09811205734260374,0.0,0.03988645257927594,0.14945222371021052,0.1346612476920361,0.42912392391816717,0.07263577335763463,0.015654244774281973,0.22095020637099685,0.9783465504396103,0.12550868074542124,0.21698310695849446,0.18418237527693465,0.11896841151446463,0.0822640382729039,0.022695769125772623,0.06336665105886641,0.05282984162648216,0.01856256821047051,0.03660762480154808,0.13984940099343948,0.3941014045875719,0.032132455884634974,0.18075778347431276,0.024103053256910728,0.13289271801985522,0.08823680020682917,0.0,0.017809329549534004,0.014204048698991466,0.06870471198877248,0.09384373721020847,0.23274461918545716
ind13,0.9595229266372126,1.0131529037634734,0.18039969971599526,5.622942594481089,3.030334675124002,0.4351361477052661,0.14849291801799938,0.06510072008206509,0.0,0.037400331849672036,0.23636640706866002,0.15738288002167142,0.31553396070052964,0.265339999597086,0.0,0.1509466803826477,0.9437129769802077,0.1175524737299959,0.21804540154180002,0.07186259253984563,0.0794318428098618,0.07119441641440963,0.029615130070876426,0.07981767433090316,0.04282803882010395,0.0017788248408399472,0.02319148660081789,0.10256218764007646,0.6937332668532211,0.054961036042792184,0.4558705115876481,0.023880691995871006,0.2557919077528336,0.06980790461221359,0.0,0.01701423755262135,0.00012991801294498146,0.0795375329044487,0.06793530366265561,0.21327087240022208
ind14,0.9588851544465935,1.5765886074072428,0.7453077281125594,3.545866529816594,3.538214508686434,0.37820279912728305,0.15207800406763727,0.0,0.0,0.09507711412772256,0.07354745320699381,0.13337168124628634,0.3681414424698659,0.15265052974603077,0.0349084477461129,0.17740231189860073,0.606418558425998,0.1910311832700898,0.2381719735702676,0.058366801366973774,0.0686122221164337,0.06079993092890846,0.02720125505481845,0.06051102830333267,0.021422413908694544,0.013302513943176032,0.02917003017957963,0.1659717602902593,0.27252064479594373,0.04780783793879661,0.1712975569059147,0.00912152856483444,0.04198021496235625,0.015251123340497733,0.007901675787859075,0.01821818767534826,0.0354312120105291,0.07951097487129757,0.0641594807578932,0.33455955915125707
ind15,0.9611233453256636,0.530283919978665,0.06780733241045418,4.285388352876918,2.9275558577478447,0.24719986834493177,0.16111785307023466,0.10869866631409143,0.0,0.1010650173405139,0.08240764424761124,0.07322352348352751,0.5069284375355938,0.2519483081266204,0.025586632644822836,0.25665253228764584,0.7367035937371792,0.19914697862758374,0.18579031575201918,0.09695267573546605,0.10443002493326924,0.08506680356325177,0.017812748736281678,0.06022576852917812,0.09273019085066532,0.01217671160305908,0.03909147012139501,0.12921967599606377,0.4578736128418641,0.04463607063137581,0.4069655543942942,0.029762058020353144,0.21400524509182195,0.03748180473234149,0.0,0.021152844026316023,0.00022477525603026153,0.04429984243795684,0.0841210003909853,0.2374174307234374
ind16,0.9711069650985964,0.5865016599588608,0.07970539597273282,2.879635297430522,3.5636335346916006,0.08067013522636018,0.10572928996480806,0.0,0.0,0.05409825807763508,0.17997564172763483,0.09445523310479592,0.4778237062412498,0.6963643674959328,0.0,0.19717011415594873,0.40724202275971527,0.08516533323424975,0.32886321308070476,0.0565399278042818,0.08095778848891515,0.0649208878945914,0.006620959114300782,0.07437495729077644,0.03821750443713826,0.019205389013703104,0.035516771359776544,0.11385561420995817,0.22926054301060977,0.07107793792508488,0.2766748596161691,0.02030761712344247,0.039520963684882164,0.08651432373320483,0.0,0.017429588383483973,7.939777242019773e-05,0.04708828573931526,0.048669531061977064,0.12611452310777965
ind17,0.9530900125287627,0.7072468867243252,0.15666096600099497,3.7638319585996745,2.8170916363491707,0.4527988154045037,0.18134255267623495,0.0,0.0,0.09431590743226209,0.1656437643470759,0.06691357783590444,0.10574320061570751,0.3386166919016833,0.0,0.38461691102809203,0.2799753826759882,0.28628221754946775,0.26855702090388994,0.14062876360591559,0.12146235082254539,0.1704560729211855,0.1440225404665829,0.09009351284485023,0.07388001079289604,0.006782851937321935,0.07005326140247281,0.7179982116938062,0.26991400624989154,0.06927803289573228,0.3177024150738166,0.16191654786301257,0.2319089514767831,0.025776245527146933,0.0,0.012120444093152199,0.0,0.17642990439738812,0.08991874621277475,0.19922759726303396
ind18,0.9675979969744984,0.48960716595804976,0.09966152563775549,4.246156476658739,3.530045775596276,0.21815237433021759,0.12372468424737795,0.07422413235485538,0.0,0.07722158241028083,0.07851759324124036,0.11308433806233074,0.28170001200138745,0.3314245845024906,0.02075441610013717,0.16449841090699566,0.7269599033044757,0.10318735682214551,0.3293862366817934,0.056761811310660826,0.08469868412844177,0.06404992076771912,0.04677541109969722,0.09221823031051002,0.04342004168082376,0.0046144116791617335,0.0235737490682723,0.13676673367159953,0.33928678410137075,0.05330342686009129,0.25444049083794973,0.03868375091210121,0.14832814841563294,0.019713073297612807,0.0026182455686107674,0.022576159237687528,8.003897065296769e-05,0.04269621812666766,0.08508473894398916,0.12774424151415348
ind19,0.9681591899480608,0.36747204161927455,0.10025111949380891,3.3230715733937193,3.1791220373101265,0.27388933590550896,0.10502564679846649,0.0,0.0,0.05263742095769786,0.11591155579671143,0.08867840021333803,0.25995390948205493,1.4725866791986881,0.0,0.22054816903643243,0.3758285779340214,0.12037876786799129,0.3915525915259625,0.06053989105042091,0.06833673415382266,0.0402327997130053,0.018911958695706253,0.059317578099487574,0.032823962100792865,0.008360776096425214,0.021570941873873227,0.1401117571388941,0.3387089756411091,0.05808659976236401,0.162239437612954,0.014501400808958665,0.02882905444393255,0.019202445298265643,0.0,0.02004585752089215,0.0,0.07650339422813321,0.0783141968618535,0.21057660224386343
ind20,0.9636983021572771,0.6201585358446032,0.0626067472578521,5.642763834153329,3.37679916856704,0.47233031111155455,0.12766930808405508,0.20277634633924788,0.0,0.030750724690804684,0.29458565869793146,0.1494265607620201,0.309421219948287,0.520622803347263,0.021311194359878986,0.15305722613225062,0.6974430427337847,0.1490173347406476,0.3411872598326458,0.07756620646724498,0.08406999608139336,0.16185197306297147,0.019781361122784436,0.0857016590126988,0.02303729210342804,0.02974175013662084,0.02164827291962281,0.12763236273344195,0.28377163269648426,0.08150115731834134,0.2527821314369661,0.03770136023049996,0.10597567608544135,0.036991035858470744,0.003604873563842843,0.01899363027025771,0.005863339648853866,0.05951000131348957,0.07146106994081929,0.219254478479508
ind21,0.9116781797719544,0.355892135135659,0.1672511805036257,5.479542087215083,1.9309462271124331,0.41019258808832787,0.12176194012541312,0.0018382879668101667,0.0,0.15782469749726094,0.45426613266717414,0.2504726643759285,0.35283352602110507,0.7497321994327332,0.0,0.2985512584037076,0.717388560768309,0.33479668258097495,0.5534670337801652,0.24487577345397793,0.16303105680448188,0.08615000575968669,0.0480518205989723,0.1442751621626347,0.058896684094267,0.00928161534421608,0.058562456414703104,0.39320760089790296,0.6999175184080886,0.08969109080910742,0.7072103609606597,0.3004453798278933,0.48176326621739024,0.061615796197906,0.0,0.12173825277557092,0.0027246732736984267,0.24883345238668558,0.09312121996079493,0.4160734398543524
